,Angra dos Reis,Aperibé,Araruama,Areal,Armação dos Búzios,Arraial do Cabo,Barra Mansa,Barra do Piraí,Belford Roxo,Bom Jardim,Bom Jesus do Itabapoana,Cabo Frio,Cachoeiras de Macacu,Cambuci,Campos dos Goytacazes,Cantagalo,Cardoso Moreira,Carmo,Casimiro de Abreu,Comendador Levy Gasparian,Conceição de Macabu,Cordeiro,Duas Barras,Duque de Caxias,Engenheiro Paulo de Frontin,Guapimirim,Iguaba Grande,Itaboraí,Itaguaí,Italva,Itaocara,Itaperuna,Itatiaia,Japeri,Laje do Muriaé,Macaé,Macuco,Magé,Mangaratiba,Maricá,Mendes,Mesquita,Miguel Pereira,Miracema,Natividade,Nilópolis,Niterói,Nova Friburgo,Nova Iguaçu,Paracambi,Paraíba do Sul,Paty do Alferes,Petrópolis,Pinheiral,Piraí,Porciúncula,Porto Real,Quatis,Queimados,Quissamã,Resende,Rio Bonito,Rio Claro,Rio das Flores,Rio das Ostras,Rio de Janeiro,Santa Maria Madalena,Santo Antônio de Pádua,Sapucaia,Saquarema,Seropédica,Silva Jardim,Sumidouro,São Fidélis,São Francisco de Itabapoana,São Gonçalo,São José de Ubá,São José do Vale do Rio Preto,São João da Barra,São João de Meriti,São Pedro da Aldeia,São Sebastião do Alto,Tanguá,Teresópolis,Trajano de Moraes,Três Rios,Valença,Varre-Sai,Vassouras,Volta Redonda
Iguaba Grande,0.15990834637167262,0.5881737172090111,0.16785789138809135,0.5259888854232865,0.23115824580122407,0.29685713893269766,0.181104839963544,0.15509539804037173,0.23349406095167236,0.22170451268037883,0.23399982301293049,0.17746922228518316,0.13400564514955549,0.33644657323147587,0.11026295890211742,0.1676735685045647,0.1955743576688036,0.22416720284452737,0.1684988437412433,0.30986814677627167,0.2375165190185844,0.32878070822888583,0.2539523595736844,0.19951382104643575,0.20441768252182008,0.19309745444584053,0.0,0.19222806867355283,0.1454716607535645,0.35517893955741364,0.42013658283844885,0.18508364830455387,0.2725691552290864,0.19328398438667752,0.2032980270565649,0.11541405542403813,0.1827399468334761,0.1541404374724683,0.23757280181987775,0.23824657921854517,0.2392936016808319,0.3026869073516053,0.272165691921061,0.26088642344979435,0.28228584713856825,0.23792675012113468,0.16823349506137528,0.2205713283268947,0.19105938860701577,0.22184828288091143,0.16047186779251688,0.2593948975895786,0.1550851173612399,0.19873881920751185,0.1998672464186954,0.29336604956732304,0.3091706782984806,0.30347842995744173,0.1764490099431983,0.1980509234244044,0.1956773939627551,0.2379897074850847,0.31295495785308525,0.24973377944613095,0.23588639767169456,0.20104047321009091,0.3052575069393698,0.34913562312200375,0.22425328610683612,0.2675852324808294,0.24315469640406467,0.21934977238703532,0.3885103690179134,0.1790335202662876,0.2711576275098017,0.16375833805904702,0.26123446402248296,0.3034074570581745,0.16223715701510932,0.23325659719033837,0.2202525319094917,0.26912499365487164,0.12468641960313345,0.23389339485338828,0.3527598686900442,0.2595852348614619,0.1602479961708731,0.3216271818857698,0.2495744453783862,0.17463268339480473
Itaboraí,0.07399332306968771,0.5791824739316,0.10496965447105232,0.5645405207134745,0.08525129500570182,0.14526948755827063,0.11974214372367938,0.1199522331309979,0.06525571095203506,0.18476048662461791,0.10193138474099561,0.05753708411382858,0.20198685052517196,0.32170888168341305,0.12440302643288995,0.14176015644030035,0.16547350351653534,0.20014392043101747,0.06220840888374675,0.3117721996304504,0.2687601519060558,0.23865583675279287,0.23388083574413315,0.07348861585094564,0.29507068866478026,0.2252836929044759,0.19222806867355283,0.0,0.09232404781798542,0.3314022555592178,0.40346357047273035,0.1539940659654286,0.1294297499254223,0.12020499939646187,0.2030140215000626,0.12162963925671401,0.29636202243885207,0.13938203111065217,0.13374469634333935,0.13347719406373007,0.1188432645681501,0.1449141682539172,0.2719030437769554,0.28710254164661886,0.26974644376761153,0.14628750164958332,0.08450966372726597,0.09139366870446129,0.05553296605825398,0.2198265211039187,0.25011409989180305,0.22663755582641418,0.11332723260730873,0.0740864904545028,0.09278600856717459,0.3293866408577663,0.17982099462407664,0.24601486637157427,0.15076421434677245,0.12838471642792257,0.07051300072724684,0.23594552805153673,0.28206416153085884,0.1102592969791485,0.12697153712006928,0.02890185311509515,0.37285572003650025,0.3387622288027412,0.2408805257498545,0.09942061187622042,0.19946340401068394,0.09854353662915537,0.345978857042835,0.2154696386744841,0.10707818438604011,0.06271486792771198,0.22804046051230806,0.15553262036379611,0.12141384457832587,0.07122237765055783,0.09214151098441248,0.3203716364085359,0.08660775890612706,0.15532633334582502,0.3669041837144577,0.26109087147361204,0.06709221810688448,0.3405393880969502,0.14448044726811993,0.09703028184417833
Itaguaí,0.07117226225534304,0.597033538935275,0.10328726961867403,0.5442169433980555,0.13340162751456716,0.18555291275704494,0.13128687964902164,0.10069743248406954,0.13244262938242551,0.18900802584175808,0.14411522972894017,0.08499545900957986,0.16675723790875266,0.3496644256537434,0.10297687055273924,0.08898493200918216,0.1839866989689076,0.19379345952750573,0.10082435407421211,0.3130799240508755,0.2498661952514613,0.24742495866561554,0.23141207170090158,0.12132946005412187,0.2460662075932866,0.1993395226515274,0.1454716607535645,0.09232404781798542,0.0,0.3668650637688784,0.43830672404808024,0.1780947317707234,0.16924316777812837,0.13384300704320357,0.19185984186548175,0.10158519112859014,0.24654872260718222,0.1273516553991165,0.1377575710048674,0.1822368450479434,0.13736705585623166,0.20402815119413356,0.23659481675850996,0.2968580154749938,0.2814699704446303,0.1420061270524872,0.07084472815160939,0.10681496377762016,0.0988793597474962,0.23551001159304225,0.21253253796131927,0.18579396809560964,0.0992298341380715,0.10326391266307829,0.10186097519885876,0.3179245013009466,0.23872659682172406,0.25529262672301367,0.14617239592143702,0.14432145521018583,0.1046216701424463,0.2576438673371585,0.24338793182766175,0.15669942818374663,0.17223935005611188,0.09313443040563296,0.3525479942462726,0.3685088142093273,0.2387623807775073,0.16073850277912208,0.19469869295256953,0.12475595057489028,0.3537617819723315,0.2144217968722486,0.1719441935371862,0.07733506613919805,0.26097211603127496,0.18966648680028145,0.11018309413972883,0.13351574729760016,0.12223478330976467,0.29772128323301894,0.0622696884768923,0.14795417412605708,0.3434805816847336,0.2623007189388645,0.09235717875770187,0.337803312983399,0.1509497788169674,0.07896480218706825
Italva,0.3654921890980865,0.37481094113334545,0.3769901176596007,0.6310113231523803,0.38206007188379726,0.39720568341489115,0.3558169696667924,0.37384697291455327,0.3502059445342425,0.403780886912504,0.36909112377359393,0.3584329560490398,0.378241224142275,0.17232071675021784,0.3457894148257055,0.4038177863953445,0.27581090814491693,0.37201870879923365,0.3327516985509618,0.37277158898865653,0.3732921445570754,0.4442609539362515,0.4269473981062078,0.3280043203701773,0.4261688536993132,0.42292009573815237,0.35517893955741364,0.3314022555592178,0.3668650637688784,0.0,0.21329214621221815,0.25650894586222756,0.3951977139343958,0.2843124459063884,0.369653959217079,0.3566875729790373,0.46444104114565904,0.315333167054539,0.3969165376443461,0.329732751966226,0.41048449548720084,0.3821576989000434,0.45600073176005157,0.25572798000471914,0.3401850977298828,0.37217842645877997,0.3658718571746517,0.38071787776056637,0.33948224813342803,0.239356478697834,0.4216533656085324,0.44005510402895376,0.37270317371934186,0.36398977614996747,0.37627015828697696,0.43561539904033236,0.4131787332965844,0.41858480143919524,0.37657231897931864,0.37260902554660585,0.3714005528441441,0.23136314640864805,0.4674866564307419,0.38606748210877484,0.28914198462145446,0.34696341353635324,0.46115610592206746,0.07049672155892193,0.3105780617042806,0.38184569663447154,0.38327537192893557,0.3889595793242902,0.4739400324028032,0.27007842812155053,0.3649619050585998,0.3590744698528081,0.24656217008363493,0.42905407297921977,0.37263754152974915,0.3497877277252069,0.3596820008000893,0.4503839484098221,0.351277698049843,0.4047207237584788,0.5403635078737645,0.3436237105837974,0.3080764709352017,0.458369674223439,0.4186826674702587,0.38444299503158025
Itaocara,0.4416548869013719,0.47174490856213885,0.4577784110826665,0.7191067871455002,0.4529515407440043,0.46565565299564077,0.426489093949937,0.453756292114276,0.4205880116373753,0.4727576088897115,0.4390891497760352,0.42696081047358725,0.4377574189836062,0.14139286986472174,0.41408383828641354,0.4754961860731542,0.339287362873121,0.40195204510603577,0.40852151993685576,0.40125402686389644,0.4268901907619792,0.5155970789549733,0.48666805642284183,0.39857680211595425,0.5049537185553894,0.5110082351658012,0.42013658283844885,0.40346357047273035,0.43830672404808024,0.21329214621221815,0.0,0.2937277642534151,0.46425306804371747,0.3558036930216375,0.39574653843228197,0.4320692362026313,0.5456007374934785,0.37538688489639005,0.47053972856802884,0.4017133875094983,0.4844034547693708,0.4373264941909749,0.533333701127383,0.27763572943699655,0.35129594161056965,0.43404417719077254,0.4416072016137181,0.4501190873133843,0.41839986085075687,0.2630046304421372,0.48330819212358705,0.5048547490415494,0.437322374736099,0.44255579216471735,0.44879710457021904,0.48754432893132293,0.47460588481259736,0.4856415868364774,0.4513376220928374,0.4462547576660868,0.4440515266925045,0.24086953300316993,0.5051705355253012,0.4620977433456513,0.34643756626417144,0.4203593027965848,0.4663936835450816,0.22874538513046186,0.3490300629913761,0.45519567474158534,0.44826496264657817,0.46567260568385527,0.5132410986989321,0.322831704601407,0.43430282812847165,0.4322472160640945,0.2793866176597306,0.49702820255093066,0.4505450154979191,0.41814400535462154,0.42563942189790005,0.5068827048892307,0.4246681754310058,0.4731680985189516,0.5974086623480939,0.35039287464777896,0.3810271013558737,0.491676607025506,0.4973152318880756,0.4578486531942738
Itaperuna,0.18486259332835892,0.5158769646943704,0.20047249525670852,0.5687510029193834,0.2126133617793306,0.25726590660060006,0.17712162133810952,0.20352047375402232,0.18709495249090785,0.23970365758360992,0.1999310489123886,0.16963030618944935,0.17705823786188457,0.20100126346957112,0.15068749477015628,0.2271199252357129,0.09831925291198473,0.19275601975070245,0.15135124690200027,0.22805577518506057,0.22774330327691836,0.31746737766036676,0.2836970289177454,0.1409662560213564,0.32280194953133334,0.2798159718528276,0.18508364830455387,0.1539940659654286,0.1780947317707234,0.25650894586222756,0.2937277642534151,0.0,0.24896138456674763,0.1367004490392247,0.16467309833713886,0.16483456525066773,0.3185694115580575,0.12031910977855283,0.24850032848597328,0.16716764882562535,0.253123391010979,0.22599537169062708,0.3342830175557667,0.1789830662669024,0.18005563859608253,0.2324347114953858,0.18827155072668325,0.21642216433606773,0.16633786069439566,0.11025424456178348,0.23806883622484853,0.3023962711255529,0.17358720820151477,0.1881065241894748,0.20265982997724363,0.28656021045178925,0.2786900207213195,0.2997008886762372,0.22534485960385575,0.20116962921729112,0.19289560001223535,0.10639649566176075,0.34119077762705546,0.23161463214361555,0.11477389296444217,0.17300566004240636,0.33335515141795075,0.25552256875869844,0.15175153623182064,0.22933720768395077,0.22541408161815163,0.22068275261957332,0.3674924585851674,0.13694418898434804,0.2143486019074988,0.17637520778711394,0.1383931802493929,0.2890342695638726,0.19047149802643673,0.17804357852521324,0.1741235334434626,0.30113442065978785,0.16477372971480445,0.2579365954865763,0.41663571339234967,0.16286653192279746,0.1308497620482663,0.3087620297853091,0.2765684777047867,0.21291224695523825
Itatiaia,0.16580210714606014,0.6208965256385462,0.16176514521248903,0.6123815078128266,0.14201493041799673,0.16077623064012328,0.20183391193711528,0.19462701378444155,0.1266764276299235,0.24138197690494403,0.16213622586640675,0.14676516613672097,0.28796755416946773,0.39657085420047955,0.21628893153991222,0.202489203068838,0.2708315916184086,0.2938485970514128,0.15782813200282794,0.3986652901939698,0.3507293986980719,0.3053698044762052,0.29264568440118743,0.1710019988451897,0.35473020452949894,0.2679623709821216,0.2725691552290864,0.1294297499254223,0.16924316777812837,0.3951977139343958,0.46425306804371747,0.24896138456674763,0.0,0.20907246388556572,0.27451241085224426,0.21479687605095296,0.35721238029396174,0.23452778365283156,0.18340807479010413,0.21836717964417765,0.1479782487256807,0.1747471377309669,0.3064976612089081,0.3802484176934881,0.35284763966309435,0.19078724709276765,0.17381745710212915,0.16133008098359733,0.1380746414278004,0.31028303249892997,0.33010553044247976,0.2538452207977996,0.21509913444953713,0.15046095943818735,0.14779906843254964,0.41571457771015397,0.1742071110460955,0.26266599628717896,0.20854926943994195,0.2021807911509044,0.12756254085691165,0.32484194419918755,0.2800516481291169,0.16673702218733918,0.21985575502504934,0.12876034585022564,0.4451404272810996,0.40786464718233983,0.3287667708962024,0.13895340309098456,0.28992055053037324,0.14456465941844743,0.39261291109588287,0.3099482218245563,0.13996723088339677,0.14711087175191462,0.3081374182133905,0.14689853748115042,0.2003881650552709,0.13839728315670344,0.17567344011333125,0.40374260755370844,0.17738728999720169,0.18204185083308835,0.42014613043448007,0.3476159788582257,0.1773450456295226,0.4086696352078791,0.14772405924961182,0.16272348369886672
Japeri,0.13300011522080826,0.5342364086386031,0.17586384473942215,0.5709795481114277,0.15972507693881632,0.20211806415742078,0.15112777432177055,0.14421877685467346,0.14969625507912607,0.20755346973306157,0.17983304487061966,0.12964472202756216,0.1930055415416095,0.26648553918050527,0.1382035416127391,0.17385582573816555,0.15151466882764264,0.1746772684715698,0.13822013502530958,0.2808093689168364,0.2675887235060756,0.26044495826174996,0.2659713549964219,0.12684139016480506,0.2915897658596288,0.23347314161075128,0.19328398438667752,0.12020499939646187,0.13384300704320357,0.2843124459063884,0.3558036930216375,0.1367004490392247,0.20907246388556572,0.0,0.18878020843879964,0.15185865586982675,0.2984121086208851,0.13277517925153626,0.16595893725688268,0.19349127053574774,0.19361525324692277,0.209533758241876,0.2668113736681053,0.24515292428941898,0.2468004210359712,0.16094947599174023,0.13019325900077378,0.15819346001488185,0.13587125012873524,0.17021019847036242,0.2480594532956415,0.22270874687528947,0.14214883728995756,0.15201507736167638,0.16429881538199204,0.3279565229790094,0.25315892698799136,0.26661802618828506,0.1589403260616152,0.19145292523114463,0.15532973939300646,0.19414498232803976,0.27748965360235617,0.17291760942106055,0.1470273840205762,0.1257754522498783,0.38582401083347884,0.2920241796803787,0.18136795813817516,0.18063593538507447,0.19990469874641328,0.16335391456474138,0.37729080572313917,0.19295783185609963,0.18632850662826478,0.12903545874931927,0.21211344184562267,0.22717357318481463,0.15703578546972202,0.14935060154409,0.1367453288598386,0.31138284355575885,0.12611087696885007,0.18004234709670142,0.3731875279459062,0.221884060308917,0.09995258658059923,0.33079351806364393,0.20105938438011212,0.14525276636514178
Laje do Muriaé,0.20741909491679011,0.6121498623693151,0.23191421810402446,0.6134370521319085,0.22598214355835422,0.292956014723273,0.21697794762540987,0.20876638465238015,0.23343928749009168,0.2259755323667304,0.2462482029475177,0.19489163208119062,0.18573350728975224,0.3216260486508158,0.17749304063988747,0.2194616294049904,0.19581364851112332,0.21631174262429465,0.19846284054186422,0.29530978530570806,0.314316552969766,0.335862142189563,0.2871091134348015,0.21467200353784002,0.3522779059090844,0.2820723787507431,0.2032980270565649,0.2030140215000626,0.19185984186548175,0.369653959217079,0.39574653843228197,0.16467309833713886,0.27451241085224426,0.18878020843879964,0.0,0.2039799508418687,0.3037344493633456,0.19228875024359654,0.24311906121367585,0.26308489988646566,0.25634419357371196,0.2747644355005855,0.3106773831958474,0.3016678277202831,0.2577046011318702,0.23329149678359717,0.20738940917692364,0.24392943459019506,0.22675189397827036,0.22447116536896386,0.2681706135967494,0.29735677667001126,0.19317351451157116,0.23182423251705148,0.24240136444974,0.3605829069323257,0.30630938025850774,0.3087666870412448,0.22953644723533184,0.24164857908063606,0.22317407734654052,0.23198705379798637,0.2964306947599403,0.2419374648050686,0.2190247019818992,0.21416860168435287,0.3392083826644119,0.3766459341914335,0.19770162410638986,0.2627545291397197,0.2780018568174447,0.225802442581822,0.38918036970964454,0.22676087828276723,0.2644932510880725,0.19360555348156747,0.26695487047258154,0.29482412066657615,0.21304411621613428,0.23417586354430017,0.19837860567732907,0.33707570082517657,0.18943032980364252,0.2471945536902522,0.3706349726807476,0.20059107739345125,0.2012923565446947,0.36171426886235714,0.27579482316900134,0.21171258889132938
Macaé,0.08978428121359382,0.5885657773176025,0.10305974103612894,0.5086884647013161,0.15199792911861848,0.22447982832731336,0.107231471424264,0.09413031323471877,0.1622952037973798,0.16405821019793942,0.1577109556493463,0.09821632091224668,0.11643282762546699,0.3410677334689787,0.065913167891972,0.11671858287855104,0.15159190896633154,0.1859052191293013,0.09433118731774648,0.2804900977858581,0.21831427456819796,0.26265675981638753,0.24574207575721277,0.12269668822415401,0.25090782431855285,0.1640571140085452,0.11541405542403813,0.12162963925671401,0.10158519112859014,0.3566875729790373,0.4320692362026313,0.16483456525066773,0.21479687605095296,0.15185865586982675,0.2039799508418687,0.0,0.20225104258907503,0.12054390054377909,0.1798149429006882,0.16763246371228757,0.17851687838321123,0.22438012617159633,0.26077676519647086,0.251088894462963,0.2523348205508042,0.21071454209412666,0.09332654256624975,0.1543429874879754,0.11707960296213067,0.21989907733165948,0.14709745598715393,0.23870599738958317,0.08144718233614685,0.11079473573590906,0.13227899547086938,0.25692488783034784,0.2423057425173041,0.27141134366678565,0.1491975971682403,0.1555130711883817,0.11923356030397532,0.23343319896606363,0.306437473198338,0.1713901759853322,0.17442300090019094,0.12352648467912865,0.33851209265721716,0.34990935293599457,0.2150274292670186,0.1867517275974105,0.18063036314200231,0.13676672318526248,0.35800551827505567,0.17916755831819842,0.20013054133645364,0.10146547655887818,0.23644788799310354,0.23845178100138248,0.08639029729621696,0.15625593723318093,0.1611156845220675,0.23906411880684572,0.06393641023582235,0.19875027322351907,0.35033467300220467,0.24260789667647303,0.08743780506891055,0.2973634291973912,0.19516919139640554,0.11921586258769155
Macuco,0.2405064219065074,0.6671193568889905,0.24801802419568925,0.43418715467326685,0.3111849194662543,0.390296538096221,0.23296838255838279,0.1963459138527084,0.32998312635527205,0.2774948629422347,0.3167918170683039,0.25726120038126254,0.18708683710581744,0.4636499833061813,0.19486839698646205,0.23387473928032346,0.2911904082387581,0.305176713852191,0.26208903635077224,0.3864723171990635,0.30304996944633483,0.38931314558299485,0.34455314366653483,0.2987766120421513,0.227435324867518,0.18467275021567314,0.1827399468334761,0.29636202243885207,0.24654872260718222,0.46444104114565904,0.5456007374934785,0.3185694115580575,0.35721238029396174,0.2984121086208851,0.3037344493633456,0.20225104258907503,0.0,0.26523805913819715,0.30992162153628794,0.3286578590474792,0.3210037245943314,0.3908438071315557,0.23998849591860935,0.34969152406080384,0.37179546915170614,0.33575440855847277,0.24692013132985935,0.3145313846571196,0.2867269225365639,0.3371823893854194,0.19261280768816344,0.33917855041653133,0.25809027120279765,0.2737065638478115,0.3037831886228636,0.3158505820271504,0.3856884629709768,0.33623117065606173,0.23989836115508828,0.2971530966219946,0.27334616723003446,0.3566375310616564,0.374382071178666,0.30977477264815634,0.33639126951122283,0.29523156698446734,0.39385502714251647,0.4537178121481532,0.3071863713067578,0.3509760135776816,0.2915318138155049,0.27690762254179574,0.4583714293082374,0.25989374263339365,0.36753677449223066,0.2665343020824755,0.3836616450249748,0.3813720806274397,0.21421463405939484,0.332238528419942,0.3237342398225283,0.24042335305004042,0.22675511388351044,0.3044475292150014,0.32653361057664576,0.34135731242425527,0.26651363154301255,0.3717766988756761,0.30915398272448624,0.25169997605242334
Magé,0.13759533969914076,0.566951317093197,0.17453766350594158,0.5222405334827127,0.2003189263237091,0.2417408137515587,0.12774019584247825,0.157358602315537,0.1867913961142167,0.24323367044577696,0.19079521122346535,0.14077627462705403,0.12005292878138141,0.27707342938095875,0.1047792587438601,0.1817172046434552,0.11442094269875067,0.15631099476154534,0.14469020119752574,0.2035347282602043,0.19988614611356442,0.2939101631654462,0.28212964319711586,0.11971094649234285,0.2441288371573079,0.2385507718755336,0.1541404374724683,0.13938203111065217,0.1273516553991165,0.315333167054539,0.37538688489639005,0.12031910977855283,0.23452778365283156,0.13277517925153626,0.19228875024359654,0.12054390054377909,0.26523805913819715,0.0,0.2237283863812945,0.17373111107052755,0.23616195785814034,0.23658151833730065,0.28065934015829186,0.2018898805216509,0.16992744090101158,0.20033701063694312,0.14698678492573752,0.1773645639703597,0.13591093651141167,0.159123760691069,0.16900508223751057,0.24937902656681457,0.14067232397163215,0.16061508299823887,0.1687083246411835,0.2304256668892672,0.2882409587095282,0.28467944259323724,0.19035697510071925,0.1900669620336461,0.16567191753696467,0.1650845171235976,0.30783836430245876,0.22296355606209123,0.11631844229124506,0.15241592265519116,0.3390867284670233,0.3140394943428588,0.16566427677406048,0.22552705284997082,0.13888611506337034,0.19792918447599453,0.3774937283269567,0.14081220066153421,0.21999923106511232,0.154864797633295,0.16573411771430183,0.2763477077813426,0.13967092940401346,0.16788493059782855,0.14258463558846415,0.23406638739584243,0.11998579955201784,0.22187118508967835,0.38397785424209546,0.16880048158630656,0.10154895419669695,0.27436402443015706,0.2422658106803617,0.17150745208171217
Mangaratiba,0.12170736076556965,0.6193348178615193,0.1586666436016145,0.5968106620551086,0.1129553363334979,0.14066808968203098,0.19408812841011866,0.13551118396962433,0.14633107823827657,0.1751135525380817,0.16685645884678235,0.1344731341799057,0.2602377672462931,0.3996912958814693,0.19212346947024062,0.11929622014888898,0.2551869855216831,0.23571606144594706,0.15221046843166539,0.3921081964989344,0.33438204503451596,0.17476348632175873,0.24394620812007575,0.17761212249619582,0.3257690319718362,0.21710763168240485,0.23757280181987775,0.13374469634333935,0.1377575710048674,0.3969165376443461,0.47053972856802884,0.24850032848597328,0.18340807479010413,0.16595893725688268,0.24311906121367585,0.1798149429006882,0.30992162153628794,0.2237283863812945,0.0,0.2362274320481492,0.08995212957556308,0.2200328195623373,0.26739922011774586,0.36861875355083734,0.35228250770554514,0.13014617108514123,0.09519004487368865,0.10470606628483171,0.15651165841581144,0.2946482728395747,0.3001931165468418,0.17128104968314692,0.1400955718334028,0.1307355098015203,0.12781085281091653,0.40363411199396987,0.22600430721081904,0.29408017415213394,0.16023815574442243,0.18108596710494837,0.14817884450621574,0.32510553745542137,0.24063831527235374,0.11854493665281435,0.2316587445381608,0.11691765742311022,0.4135771193324186,0.40582738581720024,0.31430953710151327,0.1247656964917671,0.2481692502186146,0.10038381894719212,0.33046141654541594,0.2958655239502236,0.17125901666627805,0.1093627957911711,0.324082947579163,0.12828561279033873,0.17288218440865696,0.1621120237373131,0.15928497168996866,0.3742194571460985,0.1363966863845207,0.12498597589324302,0.3469891349088189,0.3384736381857026,0.15148969929812647,0.4000298311812722,0.10699536376816071,0.08982834120797516
Maricá,0.16585315865563824,0.575154858078994,0.1557842354676636,0.5242519314586064,0.18969062673189538,0.20945089118460117,0.16440940321894867,0.1997315051985625,0.13736861476971993,0.2494257844750355,0.13030892523793633,0.14756195380866224,0.22795873223546587,0.3175903148057596,0.17769343019096345,0.22554026644006944,0.15194284097157107,0.25249318318095804,0.12397422566339047,0.2939552041737824,0.22260075216157407,0.27753236624967925,0.268253762552369,0.10401579567210201,0.3307433971163381,0.2798219930645324,0.23824657921854517,0.13347719406373007,0.1822368450479434,0.329732751966226,0.4017133875094983,0.16716764882562535,0.21836717964417765,0.19349127053574774,0.26308489988646566,0.16763246371228757,0.3286578590474792,0.17373111107052755,0.2362274320481492,0.0,0.21367031456618726,0.184445540345641,0.3307275082663355,0.26804336219607544,0.2604525151563833,0.24470578044330654,0.1751482202473438,0.1898524561858333,0.1290261571836527,0.23005771061931446,0.2626349593318804,0.3138422580480934,0.17681399134857378,0.13325483665413287,0.16641177294011417,0.28828867884439646,0.2489922037028522,0.2872694459896365,0.2378550937245154,0.13993837197724524,0.1535714287345325,0.22880795980818913,0.37964169523719826,0.1921344901154467,0.12049805375182394,0.14094297365681244,0.36912951769854485,0.32918947011562677,0.24781039350731143,0.1639926073774785,0.2217272535673671,0.1911775268082073,0.3349703411036029,0.2037049537229379,0.14215181865503426,0.16956718425786618,0.223707057199881,0.25080213549505004,0.1723222200502788,0.1292235350073682,0.17675583798514655,0.31495463292963455,0.17534522001348987,0.2509367507913309,0.4257734064139347,0.26083593964946683,0.14400076159980205,0.32700925792925556,0.2539003302296959,0.20772581997969425
Mendes,0.12174610671270417,0.6297206566546437,0.12615565645404078,0.6067102212375696,0.08430783698236269,0.1336118124193208,0.19666884666541753,0.15053638983252407,0.12104001916420698,0.18351963317823705,0.1537043109667649,0.12376649774436409,0.2751075125542736,0.41326188727777136,0.19782146311153967,0.1366272037206016,0.2663734706660976,0.26505446741686794,0.13205722399540165,0.41082052059761415,0.3369748624371945,0.20558814822481103,0.22039150033541874,0.1738494769032654,0.33371500475413163,0.23283855480690724,0.2392936016808319,0.1188432645681501,0.13736705585623166,0.41048449548720084,0.4844034547693708,0.253123391010979,0.1479782487256807,0.19361525324692277,0.25634419357371196,0.17851687838321123,0.3210037245943314,0.23616195785814034,0.08995212957556308,0.21367031456618726,0.0,0.18649670322061093,0.28447868637127477,0.3840976602499824,0.3717572583088899,0.16182468565786398,0.11177778415096039,0.09374571982221355,0.13875528412708918,0.31541643846927486,0.3085449076219497,0.21105928934105336,0.14482690083259292,0.12161562978101874,0.11347663051383453,0.4110588997137471,0.17402457742885533,0.2883223553196952,0.17368715143870725,0.16798487765959141,0.12245130839166475,0.3378315571132567,0.2731966838924759,0.10138663567418775,0.2356362675116129,0.10232700790160833,0.4062901501207454,0.4175370280237444,0.33221898458295934,0.09236669064420197,0.2739710561326919,0.0970586709642294,0.3394562169189,0.30718364984168156,0.14734555115042253,0.09789501669895029,0.3333613074790977,0.09383970122815218,0.17861166633303038,0.14644616467637392,0.15938733067959954,0.3912996679301767,0.13630867798110435,0.13752362863942275,0.3618801278903603,0.3578212699888034,0.15468654327354378,0.4088429557515341,0.10089802748340765,0.09433532165731945
Mesquita,0.19179273648935385,0.606261326502805,0.20812544850629525,0.6161229474223379,0.14461977710562923,0.18696379308741615,0.21649525109113718,0.2306319659196145,0.1449815087303277,0.2521722306532545,0.17042834033450568,0.16863466417616568,0.29375566777285633,0.36293611046873403,0.23324330384958114,0.2337685163096961,0.23573502490859807,0.24982062791410528,0.16398135730294994,0.35077495978593454,0.3337932510690534,0.27653250910229016,0.3319666003739408,0.1703222526500269,0.3950847617726364,0.32975209670656586,0.3026869073516053,0.1449141682539172,0.20402815119413356,0.3821576989000434,0.4373264941909749,0.22599537169062708,0.1747471377309669,0.209533758241876,0.2747644355005855,0.22438012617159633,0.3908438071315557,0.23658151833730065,0.2200328195623373,0.184445540345641,0.18649670322061093,0.0,0.3667912982096544,0.3392903885230003,0.3160926033365946,0.24462511350700442,0.19439468191236808,0.1662155213035142,0.16791927632625409,0.2898861912416682,0.33230264786748914,0.32770772759500966,0.2085810946899889,0.1659437468610579,0.18699529001966758,0.37643393688202853,0.16685574431920075,0.29170580165907734,0.2675068334085041,0.22663587511247987,0.17142727450691075,0.29182494053677255,0.361578455792975,0.16009115470191865,0.1849758718770338,0.1484602851064707,0.4257660731681816,0.3868950270987643,0.29174235394257403,0.153647730502007,0.2636539516140498,0.1817026504178921,0.38000810478701,0.29568000213363593,0.15676411117478325,0.18243625197669774,0.27175158445387954,0.16399569606496373,0.22831132794692188,0.14092679553692603,0.1808379558539428,0.37783133779314265,0.2083502742911461,0.26224657243551397,0.4120276387400406,0.3063600144904529,0.178711527317193,0.3819105526505065,0.20472551457998345,0.2042965527449151
